stop_id,name,lat,lng,collected_at,ars_no,city_code,city_name,managing_city
BSB174630302,금강식물원,35.2264391,129.0781005,2025-10-31,,21,부산광역시,부산BIS
BSB174660201,경남한신아파트,35.23580295,129.0917192,2025-10-31,11077,21,부산광역시,부산BIS
BSB174660301,부곡한신아파트,35.23790388,129.0911582,2025-10-31,,21,부산광역시,부산BIS
BSB174670101,경남한신아파트,35.23650997,129.0922598,2025-10-31,11078,21,부산광역시,부산BIS
BSB174680101,회동동,35.23020317,129.124222,2025-10-31,11259,21,부산광역시,부산BIS
BSB174680301,회동본동,35.22863978,129.1199563,2025-10-31,11160,21,부산광역시,부산BIS
BSB174690201,대우자동차,35.21704094,129.1152047,2025-10-31,,21,부산광역시,부산BIS
BSB182350601,협성대진아파트,35.21376923,129.0279592,2025-10-31,,21,부산광역시,부산BIS
BSB182360301,낙동고등학교,35.21638853,129.0091685,2025-10-31,8199,21,부산광역시,부산BIS
BSB182380101,구포시장동문,35.20640965,129.0048404,2025-10-31,8116,21,부산광역시,부산BIS
BSB182380102,구포시장입구,35.20649424,129.0048624,2025-10-31,,21,부산광역시,부산BIS
BSB182390301,(구)고려당제과점,35.20414422,129.0040424,2025-10-31,8100,21,부산광역시,부산BIS
BSB182390302,고려당제과점,35.20405282,129.004029,2025-10-31,,21,부산광역시,부산BIS
BSB182400101,금수선사,35.19562174,129.01434,2025-10-31,8084,21,부산광역시,부산BIS
BSB182410201,태평양아파트,35.19615131,129.0125902,2025-10-31,8107,21,부산광역시,부산BIS
BSB182410202,포천초교.태경해피타운,35.19545038,129.0103977,2025-10-31,8108,21,부산광역시,부산BIS
BSB182410301,백조탕,35.19634379,129.0130601,2025-10-31,,21,부산광역시,부산BIS
BSB182420101,백산초등학교,35.21058941,129.0327711,2025-10-31,,21,부산광역시,부산BIS
BSB182420301,만덕그린코아,35.21076308,129.0305016,2025-10-31,8164,21,부산광역시,부산BIS
BSB182430101,만덕그린코아,35.21055541,129.0306471,2025-10-31,8163,21,부산광역시,부산BIS
BSB182430102,그린코아사거리,35.21054942,129.030594,2025-10-31,,21,부산광역시,부산BIS
BSB182430201,동원아파트,35.21025604,129.0294705,2025-10-31,,21,부산광역시,부산BIS
BSB182430301,백산공영주차장,35.21095795,129.0268056,2025-10-31,8166,21,부산광역시,부산BIS
BSB182430302,벽산아파트,35.21130473,129.0245454,2025-10-31,8181,21,부산광역시,부산BIS
BSB182430401,이노비즈센터,35.21229088,129.0260982,2025-10-31,8134,21,부산광역시,부산BIS
BSB182430402,만덕현대아파트,35.2118233,129.028896,2025-10-31,,21,부산광역시,부산BIS
BSB182430403,이노비즈센터,35.21216488,129.0263082,2025-10-31,,21,부산광역시,부산BIS
BSB182440201,만덕3주공아파트,35.20429386,129.0329754,2025-10-31,,21,부산광역시,부산BIS
BSB182440301,그린코아아파트후문,35.20537134,129.0325516,2025-10-31,,21,부산광역시,부산BIS
BSB182440302,롯데아파트,35.20993524,129.023037,2025-10-31,,21,부산광역시,부산BIS
BSB182440303,만덕럭키아파트후문,35.20804397,129.0265237,2025-10-31,,21,부산광역시,부산BIS
BSB182440304,부산노인전문병원,35.20642789,129.0286843,2025-10-31,,21,부산광역시,부산BIS
BSB182440305,성원사입구,35.21031214,129.0205682,2025-10-31,,21,부산광역시,부산BIS
BSB182450101,한성아파트,35.21108843,129.0217087,2025-10-31,8168,21,부산광역시,부산BIS
BSB182450102,벽산아파트,35.21114598,129.0239821,2025-10-31,8182,21,부산광역시,부산BIS
BSB182450201,롯데아파트,35.20981172,129.0228378,2025-10-31,,21,부산광역시,부산BIS
BSB182450202,럭키아파트후문,35.20788361,129.0263971,2025-10-31,,21,부산광역시,부산BIS
BSB182450203,부산노인전문병원,35.20632352,129.028436,2025-10-31,,21,부산광역시,부산BIS
BSB182450204,그린코아아파트후문,35.2051899,129.0323549,2025-10-31,,21,부산광역시,부산BIS
BSB182450205,성원사입구,35.2103611,129.0199844,2025-10-31,,21,부산광역시,부산BIS
BSB182450301,청우파크,35.20989831,129.0160167,2025-10-31,8171,21,부산광역시,부산BIS
BSB182450302,양천초등학교,35.21073013,129.0193995,2025-10-31,8170,21,부산광역시,부산BIS
BSB182450303,덕천주공아파트,35.20922221,129.0133457,2025-10-31,8174,21,부산광역시,부산BIS
BSB182450304,덕천3동주민센터,35.21034003,129.0178138,2025-10-31,,21,부산광역시,부산BIS
BSB182450305,덕천주공아파트,35.20919531,129.0132287,2025-10-31,,21,부산광역시,부산BIS
BSB182450306,양천초등학교,35.21070544,129.0192716,2025-10-31,,21,부산광역시,부산BIS
BSB182450307,청우파크맨션,35.20987547,129.0159217,2025-10-31,,21,부산광역시,부산BIS
BSB182460101,구남역.구남중학교,35.19692252,128.9952171,2025-10-31,8087,21,부산광역시,부산BIS
BSB182460102,백양고입구,35.19875092,128.9965812,2025-10-31,8090,21,부산광역시,부산BIS
BSB182460103,구남역,35.19686888,128.9951751,2025-10-31,88008,21,부산광역시,부산BIS
BSB182460104,백양고입구,35.19866688,128.996531,2025-10-31,88009,21,부산광역시,부산BIS
BSB182460301,구포현대아파트,35.19458414,128.9934413,2025-10-31,8082,21,부산광역시,부산BIS
BSB182460302,구포현대아파트,35.19453265,128.9933944,2025-10-31,95001,21,부산광역시,부산BIS
BSB182490101,화명유림아파트,35.23467002,129.019348,2025-10-31,,21,부산광역시,부산BIS
BSB182490301,화명정수장입구,35.23461902,129.0155374,2025-10-31,,21,부산광역시,부산BIS
BSB182490302,화명현대아파트,35.23457157,129.0180422,2025-10-31,,21,부산광역시,부산BIS
BSB182500101,화인유통,35.21598766,129.0211942,2025-10-31,,21,부산광역시,부산BIS
BSB182500301,폴리텍대학부산캠퍼스,35.2157379,129.0201624,2025-10-31,,21,부산광역시,부산BIS
BSB182520101,옥천사입구,35.21513155,129.0257947,2025-10-31,,21,부산광역시,부산BIS
BSB182520201,만덕동일아파트입구,35.21429786,129.0252033,2025-10-31,,21,부산광역시,부산BIS
BSB182520301,가비골아파트104동,35.21578683,129.0238674,2025-10-31,,21,부산광역시,부산BIS
BSB182520302,기비골아파트101동입구,35.21471568,129.0250422,2025-10-31,,21,부산광역시,부산BIS
BSB182520303,화인유통,35.21610422,129.0220579,2025-10-31,,21,부산광역시,부산BIS
BSB182530101,기비골아파트104동,35.21564275,129.0232548,2025-10-31,,21,부산광역시,부산BIS
BSB182530102,기비골아파트101동입구,35.21467536,129.0247841,2025-10-31,,21,부산광역시,부산BIS
BSB182530103,기비골아파트101동후문,35.21522071,129.0249161,2025-10-31,,21,부산광역시,부산BIS
BSB182530301,도개공아파트110동,35.21671441,129.0206671,2025-10-31,,21,부산광역시,부산BIS
BSB182530302,도개공아파트115동,35.21862178,129.0206765,2025-10-31,,21,부산광역시,부산BIS
BSB182530303,도개공아파트116동,35.21791754,129.0206384,2025-10-31,,21,부산광역시,부산BIS
BSB182570101,흥아농장입구,35.24240485,129.0257997,2025-10-31,,21,부산광역시,부산BIS
BSB182570201,장원아파트,35.24178308,129.0202413,2025-10-31,8043,21,부산광역시,부산BIS
BSB182570202,대천리중학교,35.24164692,129.0221338,2025-10-31,8041,21,부산광역시,부산BIS
BSB182570203,푸르지오헤리센트아파트,35.24004544,129.0168882,2025-10-31,8183,21,부산광역시,부산BIS
BSB182570204,북구보건소,35.23917487,129.0150732,2025-10-31,8185,21,부산광역시,부산BIS
BSB182570205,그린숲속아파트,35.24166855,129.0222383,2025-10-31,,21,부산광역시,부산BIS
BSB182570206,장원아파트,35.24176595,129.0205006,2025-10-31,,21,부산광역시,부산BIS
BSB182570207,금화횟집,35.24101439,129.0185499,2025-10-31,,21,부산광역시,부산BIS
BSB182570208,푸르지오헤리센트,35.23998571,129.0167764,2025-10-31,,21,부산광역시,부산BIS
BSB182570209,북구보건소,35.23914467,129.0149755,2025-10-31,,21,부산광역시,부산BIS
BSB182570301,코오롱아파트,35.24436677,129.0216952,2025-10-31,8039,21,부산광역시,부산BIS
BSB182570302,정화양로원,35.24374565,129.0194008,2025-10-31,8037,21,부산광역시,부산BIS
BSB182570303,경남아파트,35.24194194,129.0154372,2025-10-31,8035,21,부산광역시,부산BIS
BSB182570304,경남아파트,35.24201593,129.01577,2025-10-31,,21,부산광역시,부산BIS
BSB182570305,정화양로원,35.24384457,129.019663,2025-10-31,,21,부산광역시,부산BIS
BSB182570306,코오롱아파트,35.24433426,129.0214222,2025-10-31,,21,부산광역시,부산BIS
BSB182580101,애기소,35.24393316,129.0292924,2025-10-31,,21,부산광역시,부산BIS
BSB182590101,한중병원,35.19880954,128.9900981,2025-10-31,,21,부산광역시,부산BIS
BSB182590102,북구청,35.19653584,128.9876824,2025-10-31,95017,21,부산광역시,부산BIS
BSB182590103,한중병원,35.19859032,128.9898652,2025-10-31,,21,부산광역시,부산BIS
BSB182590401,북구청,35.19682263,128.9873987,2025-10-31,15278,21,부산광역시,부산BIS
BSB182600301,구포축산물도매시장,35.19711367,128.9883772,2025-10-31,,21,부산광역시,부산BIS
BSB182610101,북구청,35.19717513,128.9909533,2025-10-31,8080,21,부산광역시,부산BIS
BSB182610201,북부자동차학원,35.19476745,128.9902603,2025-10-31,15003,21,부산광역시,부산BIS
BSB182610301,북구청,35.19688067,128.989947,2025-10-31,,21,부산광역시,부산BIS
BSB182620101,구명역,35.20314676,129.0000497,2025-10-31,8094,21,부산광역시,부산BIS
BSB182620102,구포초등학교,35.20406576,129.0008286,2025-10-31,8095,21,부산광역시,부산BIS
BSB182620201,구포교회,35.20030236,128.9995436,2025-10-31,,21,부산광역시,부산BIS
BSB182620202,새생명교회,35.19943895,129.000258,2025-10-31,,21,부산광역시,부산BIS
BSB182620301,구남시장,35.20050199,128.9974433,2025-10-31,8092,21,부산광역시,부산BIS
BSB182620302,구남시장,35.20060166,128.9975171,2025-10-31,88005,21,부산광역시,부산BIS
BSB182630101,구포삼거리,35.20108828,128.9922813,2025-10-31,8075,21,부산광역시,부산BIS
BSB182630102,구포삼거리,35.20164361,128.9927613,2025-10-31,8073,21,부산광역시,부산BIS
BSB192800201,강서구생활문화센터,35.10754447,128.9264231,2025-10-31,92151,21,부산광역시,부산BIS
BSB192810101,명치초교후문,35.10709,128.92667,2025-10-31,92153,21,부산광역시,부산BIS
BSB192820201,명지초교후문,35.10709598,128.9266943,2025-10-31,92150,21,부산광역시,부산BIS
BSB192830201,학생안전체험관,35.10624934,128.925866,2025-10-31,92154,21,부산광역시,부산BIS
BSB192830202,군보입구,35.10305246,128.9225503,2025-10-31,92155,21,부산광역시,부산BIS
BSB192830203,만송유치원,35.1019255,128.9193076,2025-10-31,92156,21,부산광역시,부산BIS
BSB192840101,평성회관,35.100552,128.912913,2025-10-31,92143,21,부산광역시,부산BIS
BSB192840102,상신입구,35.100651,128.913862,2025-10-31,92144,21,부산광역시,부산BIS
BSB192850101,평성입구,35.100905,128.9150583,2025-10-31,92145,21,부산광역시,부산BIS
BSB192850102,조동입구,35.10115833,128.9165717,2025-10-31,92146,21,부산광역시,부산BIS
BSB192850201,상신입구,35.10069427,128.9138636,2025-10-31,92159,21,부산광역시,부산BIS
BSB192850202,평성회관,35.10056886,128.9128565,2025-10-31,92160,21,부산광역시,부산BIS
BSB192860101,만송유치원,35.10176874,128.9191558,2025-10-31,92147,21,부산광역시,부산BIS
BSB192860102,군보입구,35.10294856,128.9226285,2025-10-31,92148,21,부산광역시,부산BIS
BSB192860103,학생안전체험관,35.10599823,128.925974,2025-10-31,92149,21,부산광역시,부산BIS
BSB192860201,조동입구,35.10128584,128.916773,2025-10-31,92157,21,부산광역시,부산BIS
BSB192860202,평성입구,35.10091367,128.9149663,2025-10-31,92158,21,부산광역시,부산BIS
BSB192870201,덕포마을,35.19204831,128.9095049,2025-10-31,92235,21,부산광역시,부산BIS
BSB192870301,강동교회,35.19276103,128.914156,2025-10-31,,21,부산광역시,부산BIS
BSB192870302,상덕마을,35.19544264,128.9132638,2025-10-31,,21,부산광역시,부산BIS
BSB192880101,덕도초등학교,35.19257658,128.9164159,2025-10-31,,21,부산광역시,부산BIS
BSB192880201,덕계마을,35.19416924,128.9172922,2025-10-31,92211,21,부산광역시,부산BIS
BSB192890201,덕계마을,35.19415562,128.9170935,2025-10-31,92234,21,부산광역시,부산BIS
BSB192900101,북정마을,35.19925101,128.9159232,2025-10-31,92233,21,부산광역시,부산BIS
BSB192900201,북정마을,35.19952707,128.9159236,2025-10-31,92212,21,부산광역시,부산BIS
BSB192930101,중덕마을,35.21043573,128.9218719,2025-10-31,92213,21,부산광역시,부산BIS
BSB192940102,강동교회,35.19276311,128.9140243,2025-10-31,,21,부산광역시,부산BIS
BSB192940103,상덕마을,35.19541315,128.913165,2025-10-31,,21,부산광역시,부산BIS
BSB192960201,덕포마을,35.19225172,128.9087737,2025-10-31,,21,부산광역시,부산BIS
BSB192990101,신노전,35.13579833,128.921235,2025-10-31,92490,21,부산광역시,부산BIS
BSB193000301,신노전,35.13579833,128.921235,2025-10-31,92274,21,부산광역시,부산BIS
BSB193020401,강서예술촌 황라도,35.13649895,128.9247352,2025-10-31,,21,부산광역시,부산BIS
BSB193040201,군라,35.14531586,128.9282124,2025-10-31,,21,부산광역시,부산BIS
BSB193040202,상납청,35.1485838,128.9281414,2025-10-31,,21,부산광역시,부산BIS
BSB193040301,대저초등학교,35.15697333,128.9272183,2025-10-31,92287,21,부산광역시,부산BIS
BSB193050201,대저초등학교,35.15716471,128.927373,2025-10-31,92272,21,부산광역시,부산BIS
BSB193070201,월포,35.15701199,128.9383346,2025-10-31,92288,21,부산광역시,부산BIS
BSB193090201,금호마을,35.16173918,128.9538693,2025-10-31,92270,21,부산광역시,부산BIS
BSB193100201,금호마을,35.16322758,128.9579413,2025-10-31,,21,부산광역시,부산BIS
BSB193110201,신평마을,35.18492215,128.92497,2025-10-31,92097,21,부산광역시,부산BIS
BSB193110202,성심정미소,35.1753172,128.9232916,2025-10-31,92099,21,부산광역시,부산BIS
BSB193110203,신평종점,35.18875571,128.9270551,2025-10-31,92096,21,부산광역시,부산BIS
BSB193110204,입소마을회관,35.17732267,128.9229989,2025-10-31,92098,21,부산광역시,부산BIS
BSB193110205,공항기숙사후문,35.17978239,128.9242728,2025-10-31,,21,부산광역시,부산BIS
BSB193110206,신평마을회관,35.18702849,128.9259366,2025-10-31,,21,부산광역시,부산BIS
BSB193130201,변덕마을,35.21484398,128.9877814,2025-10-31,92320,21,부산광역시,부산BIS
BSB193130301,변덕초소,35.21547805,128.9862236,2025-10-31,92311,21,부산광역시,부산BIS
BSB193150101,변덕초소,35.21550166,128.9857903,2025-10-31,92319,21,부산광역시,부산BIS
BSB193150201,강서고교,35.21544039,128.9832028,2025-10-31,92312,21,부산광역시,부산BIS
BSB193160101,강서고교,35.21537537,128.9833674,2025-10-31,92318,21,부산광역시,부산BIS
BSB193160301,대저1동사무소,35.21531191,128.9805529,2025-10-31,92313,21,부산광역시,부산BIS
BSB193170101,세산초등학교,35.143516,128.872664,2025-10-31,92344,21,부산광역시,부산BIS
BSB193180301,우성전기,35.14618351,128.8616585,2025-10-31,12440,21,부산광역시,부산BIS
BSB193260201,(주)태광본사,35.09113223,128.8302475,2025-10-31,12095,21,부산광역시,부산BIS
BSB193270301,명지신도시,35.08885599,128.9024312,2025-10-31,12060,21,부산광역시,부산BIS
BSB193270302,신호대교,35.08886737,128.900871,2025-10-31,,21,부산광역시,부산BIS
BSB193300201,신호대교,35.08864551,128.8967259,2025-10-31,12390,21,부산광역시,부산BIS
BSB193300202,명지오션시티,35.08871724,128.8967495,2025-10-31,,21,부산광역시,부산BIS
BSB193310101,경찰전직지원센터,35.19134276,129.0886472,2025-10-31,13060,21,부산광역시,부산BIS
BSB193310301,웰니스병원.연산농협,35.18883352,129.0849416,2025-10-31,13058,21,부산광역시,부산BIS
BSB193320101,연안교,35.19277356,129.090482,2025-10-31,13061,21,부산광역시,부산BIS
BSB193320301,경찰전직지원센터,35.19129794,129.0881539,2025-10-31,13059,21,부산광역시,부산BIS
BSB193330101,부산은행 연서지점,35.19171636,129.0814815,2025-10-31,13167,21,부산광역시,부산BIS
BSB193330301,연제자동차매매단지,35.18887402,129.0779096,2025-10-31,13166,21,부산광역시,부산BIS
BSB193340101,동래세무서,35.19171282,129.0869208,2025-10-31,13168,21,부산광역시,부산BIS
BSB193350302,교대역,35.19688998,129.0798275,2025-10-31,,21,부산광역시,부산BIS
BSB193350401,교대역,35.19671176,129.0799357,2025-10-31,13003,21,부산광역시,부산BIS
BSB193360101,연산교차로,35.18689781,129.0829314,2025-10-31,13056,21,부산광역시,부산BIS
BSB193360201,연산교차로,35.18571824,129.0832031,2025-10-31,13118,21,부산광역시,부산BIS
BSB193360202,연산역,35.18569647,129.0833257,2025-10-31,,21,부산광역시,부산BIS
BSB193360301,반도보라아파트,35.18373448,129.0826323,2025-10-31,13117,21,부산광역시,부산BIS
BSB193360302,반도보라아파트,35.18396183,129.082535,2025-10-31,,21,부산광역시,부산BIS
